crop,district,date,price,demand_index,source
Potato,Ahmedabad,2026-08-16,2104.82,0.93,mandi_simulated
Potato,Indore,2026-08-16,2147.35,0.93,mandi_simulated
Potato,Jaipur,2026-08-16,2104.82,0.93,mandi_simulated
Potato,Hyderabad,2026-08-16,2083.56,0.93,mandi_simulated
Potato,Bengaluru,2026-08-16,2062.3,0.93,mandi_simulated
Potato,Nashik,2026-08-17,2195.18,0.92,mandi_simulated
Potato,Pune,2026-08-17,2109.1,0.92,mandi_simulated
Potato,Karnal,2026-08-17,2152.14,0.92,mandi_simulated
Potato,Ludhiana,2026-08-17,2152.14,0.92,mandi_simulated
Potato,Nagpur,2026-08-17,2216.71,0.92,mandi_simulated
Potato,Ahmedabad,2026-08-17,2130.62,0.92,mandi_simulated
Potato,Indore,2026-08-17,2173.66,0.92,mandi_simulated
Potato,Jaipur,2026-08-17,2130.62,0.92,mandi_simulated
Potato,Hyderabad,2026-08-17,2109.1,0.92,mandi_simulated
Potato,Bengaluru,2026-08-17,2087.58,0.92,mandi_simulated
Potato,Nashik,2026-08-18,2194.11,0.91,mandi_simulated
Potato,Pune,2026-08-18,2108.07,0.91,mandi_simulated
Potato,Karnal,2026-08-18,2151.09,0.91,mandi_simulated
Potato,Ludhiana,2026-08-18,2151.09,0.91,mandi_simulated
Potato,Nagpur,2026-08-18,2215.62,0.91,mandi_simulated
Potato,Ahmedabad,2026-08-18,2129.58,0.91,mandi_simulated
Potato,Indore,2026-08-18,2172.6,0.91,mandi_simulated
Potato,Jaipur,2026-08-18,2129.58,0.91,mandi_simulated
Potato,Hyderabad,2026-08-18,2108.07,0.91,mandi_simulated
Potato,Bengaluru,2026-08-18,2086.56,0.91,mandi_simulated
Potato,Nashik,2026-08-19,2297.15,0.9,mandi_simulated
Potato,Pune,2026-08-19,2207.06,0.9,mandi_simulated
Potato,Karnal,2026-08-19,2252.1,0.9,mandi_simulated
Potato,Ludhiana,2026-08-19,2252.1,0.9,mandi_simulated
Potato,Nagpur,2026-08-19,2319.67,0.9,mandi_simulated
Potato,Ahmedabad,2026-08-19,2229.58,0.9,mandi_simulated
Potato,Indore,2026-08-19,2274.62,0.9,mandi_simulated
Potato,Jaipur,2026-08-19,2229.58,0.9,mandi_simulated
Potato,Hyderabad,2026-08-19,2207.06,0.9,mandi_simulated
Potato,Bengaluru,2026-08-19,2184.54,0.9,mandi_simulated
Potato,Nashik,2026-08-20,2283.61,0.89,mandi_simulated
Potato,Pune,2026-08-20,2194.05,0.89,mandi_simulated
Potato,Karnal,2026-08-20,2238.83,0.89,mandi_simulated
Potato,Ludhiana,2026-08-20,2238.83,0.89,mandi_simulated
Potato,Nagpur,2026-08-20,2306.0,0.89,mandi_simulated
Potato,Ahmedabad,2026-08-20,2216.44,0.89,mandi_simulated
Potato,Indore,2026-08-20,2261.22,0.89,mandi_simulated
Potato,Jaipur,2026-08-20,2216.44,0.89,mandi_simulated
Potato,Hyderabad,2026-08-20,2194.05,0.89,mandi_simulated
Potato,Bengaluru,2026-08-20,2171.67,0.89,mandi_simulated
Potato,Nashik,2026-08-21,2226.99,0.87,mandi_simulated
Potato,Pune,2026-08-21,2139.66,0.87,mandi_simulated
Potato,Karnal,2026-08-21,2183.32,0.87,mandi_simulated
Potato,Ludhiana,2026-08-21,2183.32,0.87,mandi_simulated
Potato,Nagpur,2026-08-21,2248.82,0.87,mandi_simulated
Potato,Ahmedabad,2026-08-21,2161.49,0.87,mandi_simulated
Potato,Indore,2026-08-21,2205.16,0.87,mandi_simulated
Potato,Jaipur,2026-08-21,2161.49,0.87,mandi_simulated
Potato,Hyderabad,2026-08-21,2139.66,0.87,mandi_simulated
Potato,Bengaluru,2026-08-21,2117.82,0.87,mandi_simulated
Potato,Nashik,2026-08-22,2322.11,0.85,mandi_simulated
Potato,Pune,2026-08-22,2231.05,0.85,mandi_simulated
Potato,Karnal,2026-08-22,2276.58,0.85,mandi_simulated
Potato,Ludhiana,2026-08-22,2276.58,0.85,mandi_simulated
Potato,Nagpur,2026-08-22,2344.88,0.85,mandi_simulated
Potato,Ahmedabad,2026-08-22,2253.82,0.85,mandi_simulated
Potato,Indore,2026-08-22,2299.35,0.85,mandi_simulated
Potato,Jaipur,2026-08-22,2253.82,0.85,mandi_simulated
Potato,Hyderabad,2026-08-22,2231.05,0.85,mandi_simulated
Potato,Bengaluru,2026-08-22,2208.28,0.85,mandi_simulated
Potato,Nashik,2026-08-23,2342.65,0.83,mandi_simulated
Potato,Pune,2026-08-23,2250.78,0.83,mandi_simulated
Potato,Karnal,2026-08-23,2296.72,0.83,mandi_simulated
Potato,Ludhiana,2026-08-23,2296.72,0.83,mandi_simulated
Potato,Nagpur,2026-08-23,2365.62,0.83,mandi_simulated
Potato,Ahmedabad,2026-08-23,2273.75,0.83,mandi_simulated
Potato,Indore,2026-08-23,2319.68,0.83,mandi_simulated
Potato,Jaipur,2026-08-23,2273.75,0.83,mandi_simulated
Potato,Hyderabad,2026-08-23,2250.78,0.83,mandi_simulated
Potato,Bengaluru,2026-08-23,2227.81,0.83,mandi_simulated
Potato,Nashik,2026-08-24,2241.27,0.81,mandi_simulated
Potato,Pune,2026-08-24,2153.38,0.81,mandi_simulated
Potato,Karnal,2026-08-24,2197.32,0.81,mandi_simulated
Potato,Ludhiana,2026-08-24,2197.32,0.81,mandi_simulated
Potato,Nagpur,2026-08-24,2263.24,0.81,mandi_simulated
Potato,Ahmedabad,2026-08-24,2175.35,0.81,mandi_simulated
Potato,Indore,2026-08-24,2219.3,0.81,mandi_simulated
Potato,Jaipur,2026-08-24,2175.35,0.81,mandi_simulated
Potato,Hyderabad,2026-08-24,2153.38,0.81,mandi_simulated
Potato,Bengaluru,2026-08-24,2131.4,0.81,mandi_simulated
Potato,Nashik,2026-08-25,2331.79,0.79,mandi_simulated
Potato,Pune,2026-08-25,2240.35,0.79,mandi_simulated
Potato,Karnal,2026-08-25,2286.07,0.79,mandi_simulated
Potato,Ludhiana,2026-08-25,2286.07,0.79,mandi_simulated
Potato,Nagpur,2026-08-25,2354.65,0.79,mandi_simulated
Potato,Ahmedabad,2026-08-25,2263.21,0.79,mandi_simulated
Potato,Indore,2026-08-25,2308.93,0.79,mandi_simulated
Potato,Jaipur,2026-08-25,2263.21,0.79,mandi_simulated
Potato,Hyderabad,2026-08-25,2240.35,0.79,mandi_simulated
Potato,Bengaluru,2026-08-25,2217.49,0.79,mandi_simulated
Potato,Nashik,2026-08-26,2368.17,0.76,mandi_simulated
Potato,Pune,2026-08-26,2275.3,0.76,mandi_simulated
Potato,Karnal,2026-08-26,2321.74,0.76,mandi_simulated
Potato,Ludhiana,2026-08-26,2321.74,0.76,mandi_simulated
Potato,Nagpur,2026-08-26,2391.39,0.76,mandi_simulated
Potato,Ahmedabad,2026-08-26,2298.52,0.76,mandi_simulated
Potato,Indore,2026-08-26,2344.96,0.76,mandi_simulated
Potato,Jaipur,2026-08-26,2298.52,0.76,mandi_simulated
Potato,Hyderabad,2026-08-26,2275.3,0.76,mandi_simulated
Potato,Bengaluru,2026-08-26,2252.09,0.76,mandi_simulated
Potato,Nashik,2026-08-27,2260.95,0.74,mandi_simulated
Potato,Pune,2026-08-27,2172.28,0.74,mandi_simulated
Potato,Karnal,2026-08-27,2216.62,0.74,mandi_simulated
Potato,Ludhiana,2026-08-27,2216.62,0.74,mandi_simulated
Potato,Nagpur,2026-08-27,2283.11,0.74,mandi_simulated
Potato,Ahmedabad,2026-08-27,2194.45,0.74,mandi_simulated
Potato,Indore,2026-08-27,2238.78,0.74,mandi_simulated
Potato,Jaipur,2026-08-27,2194.45,0.74,mandi_simulated
Potato,Hyderabad,2026-08-27,2172.28,0.74,mandi_simulated
Potato,Bengaluru,2026-08-27,2150.12,0.74,mandi_simulated
Potato,Nashik,2026-08-28,2404.1,0.71,mandi_simulated
Potato,Pune,2026-08-28,2309.82,0.71,mandi_simulated
Potato,Karnal,2026-08-28,2356.96,0.71,mandi_simulated
Potato,Ludhiana,2026-08-28,2356.96,0.71,mandi_simulated
Potato,Nagpur,2026-08-28,2427.67,0.71,mandi_simulated
Potato,Ahmedabad,2026-08-28,2333.39,0.71,mandi_simulated
Potato,Indore,2026-08-28,2380.53,0.71,mandi_simulated
Potato,Jaipur,2026-08-28,2333.39,0.71,mandi_simulated
Potato,Hyderabad,2026-08-28,2309.82,0.71,mandi_simulated
Potato,Bengaluru,2026-08-28,2286.25,0.71,mandi_simulated
Potato,Nashik,2026-08-29,2443.65,0.69,mandi_simulated
Potato,Pune,2026-08-29,2347.82,0.69,mandi_simulated
Potato,Karnal,2026-08-29,2395.74,0.69,mandi_simulated
Potato,Ludhiana,2026-08-29,2395.74,0.69,mandi_simulated
Potato,Nagpur,2026-08-29,2467.61,0.69,mandi_simulated
Potato,Ahmedabad,2026-08-29,2371.78,0.69,mandi_simulated
Potato,Indore,2026-08-29,2419.69,0.69,mandi_simulated
Potato,Jaipur,2026-08-29,2371.78,0.69,mandi_simulated
Potato,Hyderabad,2026-08-29,2347.82,0.69,mandi_simulated
Potato,Bengaluru,2026-08-29,2323.86,0.69,mandi_simulated
Potato,Nashik,2026-08-30,2294.09,0.66,mandi_simulated
Potato,Pune,2026-08-30,2204.13,0.66,mandi_simulated
Potato,Karnal,2026-08-30,2249.11,0.66,mandi_simulated
Potato,Ludhiana,2026-08-30,2249.11,0.66,mandi_simulated
Potato,Nagpur,2026-08-30,2316.58,0.66,mandi_simulated
Potato,Ahmedabad,2026-08-30,2226.62,0.66,mandi_simulated
Potato,Indore,2026-08-30,2271.6,0.66,mandi_simulated
Potato,Jaipur,2026-08-30,2226.62,0.66,mandi_simulated
Potato,Hyderabad,2026-08-30,2204.13,0.66,mandi_simulated
Potato,Bengaluru,2026-08-30,2181.64,0.66,mandi_simulated
Potato,Nashik,2026-08-31,2290.67,0.63,mandi_simulated
Potato,Pune,2026-08-31,2200.84,0.63,mandi_simulated
Potato,Karnal,2026-08-31,2245.75,0.63,mandi_simulated
Potato,Ludhiana,2026-08-31,2245.75,0.63,mandi_simulated
Potato,Nagpur,2026-08-31,2313.13,0.63,mandi_simulated
Potato,Ahmedabad,2026-08-31,2223.3,0.63,mandi_simulated
Potato,Indore,2026-08-31,2268.21,0.63,mandi_simulated
Potato,Jaipur,2026-08-31,2223.3,0.63,mandi_simulated
Potato,Hyderabad,2026-08-31,2200.84,0.63,mandi_simulated
Potato,Bengaluru,2026-08-31,2178.38,0.63,mandi_simulated
Potato,Nashik,2026-09-01,2358.0,0.6,mandi_simulated
Potato,Pune,2026-09-01,2265.53,0.6,mandi_simulated
Potato,Karnal,2026-09-01,2311.77,0.6,mandi_simulated
Potato,Ludhiana,2026-09-01,2311.77,0.6,mandi_simulated
Potato,Nagpur,2026-09-01,2381.12,0.6,mandi_simulated
Potato,Ahmedabad,2026-09-01,2288.65,0.6,mandi_simulated
Potato,Indore,2026-09-01,2334.89,0.6,mandi_simulated
Potato,Jaipur,2026-09-01,2288.65,0.6,mandi_simulated
Potato,Hyderabad,2026-09-01,2265.53,0.6,mandi_simulated
Potato,Bengaluru,2026-09-01,2242.42,0.6,mandi_simulated
Potato,Nashik,2026-09-02,2441.44,0.58,mandi_simulated
Potato,Pune,2026-09-02,2345.69,0.58,mandi_simulated
Potato,Karnal,2026-09-02,2393.57,0.58,mandi_simulated
Potato,Ludhiana,2026-09-02,2393.57,0.58,mandi_simulated
Potato,Nagpur,2026-09-02,2465.37,0.58,mandi_simulated
Potato,Ahmedabad,2026-09-02,2369.63,0.58,mandi_simulated
Potato,Indore,2026-09-02,2417.5,0.58,mandi_simulated
Potato,Jaipur,2026-09-02,2369.63,0.58,mandi_simulated
Potato,Hyderabad,2026-09-02,2345.69,0.58,mandi_simulated
Potato,Bengaluru,2026-09-02,2321.76,0.58,mandi_simulated
Potato,Nashik,2026-09-03,2509.47,0.55,mandi_simulated
Potato,Pune,2026-09-03,2411.06,0.55,mandi_simulated
Potato,Karnal,2026-09-03,2460.27,0.55,mandi_simulated
Potato,Ludhiana,2026-09-03,2460.27,0.55,mandi_simulated
Potato,Nagpur,2026-09-03,2534.08,0.55,mandi_simulated
Potato,Ahmedabad,2026-09-03,2435.67,0.55,mandi_simulated
Potato,Indore,2026-09-03,2484.87,0.55,mandi_simulated
Potato,Jaipur,2026-09-03,2435.67,0.55,mandi_simulated
Potato,Hyderabad,2026-09-03,2411.06,0.55,mandi_simulated
Potato,Bengaluru,2026-09-03,2386.46,0.55,mandi_simulated
Potato,Nashik,2026-09-04,2414.21,0.58,mandi_simulated
Potato,Pune,2026-09-04,2319.54,0.58,mandi_simulated
Potato,Karnal,2026-09-04,2366.88,0.58,mandi_simulated
Potato,Ludhiana,2026-09-04,2366.88,0.58,mandi_simulated
Potato,Nagpur,2026-09-04,2437.88,0.58,mandi_simulated
Potato,Ahmedabad,2026-09-04,2343.21,0.58,mandi_simulated
Potato,Indore,2026-09-04,2390.54,0.58,mandi_simulated
Potato,Jaipur,2026-09-04,2343.21,0.58,mandi_simulated
Potato,Hyderabad,2026-09-04,2319.54,0.58,mandi_simulated
Potato,Bengaluru,2026-09-04,2295.87,0.58,mandi_simulated
Potato,Nashik,2026-09-05,2490.11,0.61,mandi_simulated
Potato,Pune,2026-09-05,2392.46,0.61,mandi_simulated
Potato,Karnal,2026-09-05,2441.28,0.61,mandi_simulated
Potato,Ludhiana,2026-09-05,2441.28,0.61,mandi_simulated
Potato,Nagpur,2026-09-05,2514.52,0.61,mandi_simulated
Potato,Ahmedabad,2026-09-05,2416.87,0.61,mandi_simulated
Potato,Indore,2026-09-05,2465.7,0.61,mandi_simulated
Potato,Jaipur,2026-09-05,2416.87,0.61,mandi_simulated
Potato,Hyderabad,2026-09-05,2392.46,0.61,mandi_simulated
Potato,Bengaluru,2026-09-05,2368.04,0.61,mandi_simulated
Potato,Nashik,2026-09-06,2378.16,0.64,mandi_simulated
Potato,Pune,2026-09-06,2284.9,0.64,mandi_simulated
Potato,Karnal,2026-09-06,2331.53,0.64,mandi_simulated
Potato,Ludhiana,2026-09-06,2331.53,0.64,mandi_simulated
Potato,Nagpur,2026-09-06,2401.48,0.64,mandi_simulated
Potato,Ahmedabad,2026-09-06,2308.21,0.64,mandi_simulated
Potato,Indore,2026-09-06,2354.85,0.64,mandi_simulated
Potato,Jaipur,2026-09-06,2308.21,0.64,mandi_simulated
Potato,Hyderabad,2026-09-06,2284.9,0.64,mandi_simulated
Potato,Bengaluru,2026-09-06,2261.58,0.64,mandi_simulated
Potato,Nashik,2026-09-07,2513.0,0.67,mandi_simulated
Potato,Pune,2026-09-07,2414.45,0.67,mandi_simulated
Potato,Karnal,2026-09-07,2463.73,0.67,mandi_simulated
Potato,Ludhiana,2026-09-07,2463.73,0.67,mandi_simulated
Potato,Nagpur,2026-09-07,2537.64,0.67,mandi_simulated
Potato,Ahmedabad,2026-09-07,2439.09,0.67,mandi_simulated
Potato,Indore,2026-09-07,2488.36,0.67,mandi_simulated
Potato,Jaipur,2026-09-07,2439.09,0.67,mandi_simulated
Potato,Hyderabad,2026-09-07,2414.45,0.67,mandi_simulated
Potato,Bengaluru,2026-09-07,2389.81,0.67,mandi_simulated
Potato,Nashik,2026-09-08,2514.05,0.69,mandi_simulated
Potato,Pune,2026-09-08,2415.46,0.69,mandi_simulated
Potato,Karnal,2026-09-08,2464.76,0.69,mandi_simulated
Potato,Ludhiana,2026-09-08,2464.76,0.69,mandi_simulated
Potato,Nagpur,2026-09-08,2538.7,0.69,mandi_simulated
Potato,Ahmedabad,2026-09-08,2440.11,0.69,mandi_simulated
Potato,Indore,2026-09-08,2489.4,0.69,mandi_simulated
Potato,Jaipur,2026-09-08,2440.11,0.69,mandi_simulated
Potato,Hyderabad,2026-09-08,2415.46,0.69,mandi_simulated
Potato,Bengaluru,2026-09-08,2390.81,0.69,mandi_simulated
Tomato,Nashik,2026-03-09,2151.23,0.85,mandi_simulated
Tomato,Pune,2026-03-09,2172.53,0.85,mandi_simulated
Tomato,Karnal,2026-03-09,2193.83,0.85,mandi_simulated
Tomato,Ludhiana,2026-03-09,2108.64,0.85,mandi_simulated
Tomato,Nagpur,2026-03-09,2087.34,0.85,mandi_simulated
Tomato,Ahmedabad,2026-03-09,2193.83,0.85,mandi_simulated
Tomato,Indore,2026-03-09,2108.64,0.85,mandi_simulated
Tomato,Jaipur,2026-03-09,2108.64,0.85,mandi_simulated
Tomato,Hyderabad,2026-03-09,2193.83,0.85,mandi_simulated
Tomato,Bengaluru,2026-03-09,2066.04,0.85,mandi_simulated
Tomato,Nashik,2026-03-10,2283.11,0.87,mandi_simulated
Tomato,Pune,2026-03-10,2305.71,0.87,mandi_simulated
Tomato,Karnal,2026-03-10,2328.32,0.87,mandi_simulated
Tomato,Ludhiana,2026-03-10,2237.9,0.87,mandi_simulated
Tomato,Nagpur,2026-03-10,2215.29,0.87,mandi_simulated
Tomato,Ahmedabad,2026-03-10,2328.32,0.87,mandi_simulated
Tomato,Indore,2026-03-10,2237.9,0.87,mandi_simulated
Tomato,Jaipur,2026-03-10,2237.9,0.87,mandi_simulated
Tomato,Hyderabad,2026-03-10,2328.32,0.87,mandi_simulated
Tomato,Bengaluru,2026-03-10,2192.69,0.87,mandi_simulated
Tomato,Nashik,2026-03-11,2309.7,0.89,mandi_simulated
Tomato,Pune,2026-03-11,2332.57,0.89,mandi_simulated
Tomato,Karnal,2026-03-11,2355.44,0.89,mandi_simulated
Tomato,Ludhiana,2026-03-11,2263.96,0.89,mandi_simulated
Tomato,Nagpur,2026-03-11,2241.1,0.89,mandi_simulated
Tomato,Ahmedabad,2026-03-11,2355.44,0.89,mandi_simulated
Tomato,Indore,2026-03-11,2263.96,0.89,mandi_simulated
Tomato,Jaipur,2026-03-11,2263.96,0.89,mandi_simulated
Tomato,Hyderabad,2026-03-11,2355.44,0.89,mandi_simulated
Tomato,Bengaluru,2026-03-11,2218.23,0.89,mandi_simulated
Tomato,Nashik,2026-03-12,2277.1,0.9,mandi_simulated
Tomato,Pune,2026-03-12,2299.65,0.9,mandi_simulated
Tomato,Karnal,2026-03-12,2322.2,0.9,mandi_simulated
Tomato,Ludhiana,2026-03-12,2232.01,0.9,mandi_simulated
Tomato,Nagpur,2026-03-12,2209.47,0.9,mandi_simulated
Tomato,Ahmedabad,2026-03-12,2322.2,0.9,mandi_simulated
Tomato,Indore,2026-03-12,2232.01,0.9,mandi_simulated
Tomato,Jaipur,2026-03-12,2232.01,0.9,mandi_simulated
Tomato,Hyderabad,2026-03-12,2322.2,0.9,mandi_simulated
Tomato,Bengaluru,2026-03-12,2186.92,0.9,mandi_simulated
Tomato,Nashik,2026-03-13,2202.15,0.91,mandi_simulated
Tomato,Pune,2026-03-13,2223.95,0.91,mandi_simulated
Tomato,Karnal,2026-03-13,2245.76,0.91,mandi_simulated
Tomato,Ludhiana,2026-03-13,2158.54,0.91,mandi_simulated
Tomato,Nagpur,2026-03-13,2136.74,0.91,mandi_simulated
Tomato,Ahmedabad,2026-03-13,2245.76,0.91,mandi_simulated
Tomato,Indore,2026-03-13,2158.54,0.91,mandi_simulated
Tomato,Jaipur,2026-03-13,2158.54,0.91,mandi_simulated
Tomato,Hyderabad,2026-03-13,2245.76,0.91,mandi_simulated
Tomato,Bengaluru,2026-03-13,2114.94,0.91,mandi_simulated
Tomato,Nashik,2026-03-14,2371.16,0.93,mandi_simulated
Tomato,Pune,2026-03-14,2394.64,0.93,mandi_simulated
Tomato,Karnal,2026-03-14,2418.11,0.93,mandi_simulated
Tomato,Ludhiana,2026-03-14,2324.21,0.93,mandi_simulated
Tomato,Nagpur,2026-03-14,2300.73,0.93,mandi_simulated
Tomato,Ahmedabad,2026-03-14,2418.11,0.93,mandi_simulated
Tomato,Indore,2026-03-14,2324.21,0.93,mandi_simulated
Tomato,Jaipur,2026-03-14,2324.21,0.93,mandi_simulated
Tomato,Hyderabad,2026-03-14,2418.11,0.93,mandi_simulated
Tomato,Bengaluru,2026-03-14,2277.25,0.93,mandi_simulated
Tomato,Nashik,2026-03-15,2346.18,0.93,mandi_simulated
Tomato,Pune,2026-03-15,2369.41,0.93,mandi_simulated
Tomato,Karnal,2026-03-15,2392.64,0.93,mandi_simulated
Tomato,Ludhiana,2026-03-15,2299.72,0.93,mandi_simulated
Tomato,Nagpur,2026-03-15,2276.49,0.93,mandi_simulated
Tomato,Ahmedabad,2026-03-15,2392.64,0.93,mandi_simulated
Tomato,Indore,2026-03-15,2299.72,0.93,mandi_simulated
Tomato,Jaipur,2026-03-15,2299.72,0.93,mandi_simulated
Tomato,Hyderabad,2026-03-15,2392.64,0.93,mandi_simulated
Tomato,Bengaluru,2026-03-15,2253.26,0.93,mandi_simulated
Tomato,Nashik,2026-03-16,2277.27,0.94,mandi_simulated
Tomato,Pune,2026-03-16,2299.82,0.94,mandi_simulated
Tomato,Karnal,2026-03-16,2322.37,0.94,mandi_simulated
Tomato,Ludhiana,2026-03-16,2232.18,0.94,mandi_simulated
Tomato,Nagpur,2026-03-16,2209.63,0.94,mandi_simulated
Tomato,Ahmedabad,2026-03-16,2322.37,0.94,mandi_simulated
Tomato,Indore,2026-03-16,2232.18,0.94,mandi_simulated
Tomato,Jaipur,2026-03-16,2232.18,0.94,mandi_simulated
Tomato,Hyderabad,2026-03-16,2322.37,0.94,mandi_simulated
Tomato,Bengaluru,2026-03-16,2187.08,0.94,mandi_simulated
Tomato,Nashik,2026-03-17,2302.93,0.95,mandi_simulated
Tomato,Pune,2026-03-17,2325.73,0.95,mandi_simulated
Tomato,Karnal,2026-03-17,2348.53,0.95,mandi_simulated
Tomato,Ludhiana,2026-03-17,2257.32,0.95,mandi_simulated
Tomato,Nagpur,2026-03-17,2234.52,0.95,mandi_simulated
Tomato,Ahmedabad,2026-03-17,2348.53,0.95,mandi_simulated
Tomato,Indore,2026-03-17,2257.32,0.95,mandi_simulated
Tomato,Jaipur,2026-03-17,2257.32,0.95,mandi_simulated
Tomato,Hyderabad,2026-03-17,2348.53,0.95,mandi_simulated
Tomato,Bengaluru,2026-03-17,2211.72,0.95,mandi_simulated
Tomato,Nashik,2026-03-18,2302.4,0.95,mandi_simulated
Tomato,Pune,2026-03-18,2325.19,0.95,mandi_simulated
Tomato,Karnal,2026-03-18,2347.99,0.95,mandi_simulated
Tomato,Ludhiana,2026-03-18,2256.8,0.95,mandi_simulated
Tomato,Nagpur,2026-03-18,2234.01,0.95,mandi_simulated
Tomato,Ahmedabad,2026-03-18,2347.99,0.95,mandi_simulated
Tomato,Indore,2026-03-18,2256.8,0.95,mandi_simulated
Tomato,Jaipur,2026-03-18,2256.8,0.95,mandi_simulated
Tomato,Hyderabad,2026-03-18,2347.99,0.95,mandi_simulated
Tomato,Bengaluru,2026-03-18,2211.21,0.95,mandi_simulated
Tomato,Nashik,2026-03-19,2337.38,0.95,mandi_simulated
Tomato,Pune,2026-03-19,2360.52,0.95,mandi_simulated
Tomato,Karnal,2026-03-19,2383.66,0.95,mandi_simulated
Tomato,Ludhiana,2026-03-19,2291.09,0.95,mandi_simulated
Tomato,Nagpur,2026-03-19,2267.95,0.95,mandi_simulated
Tomato,Ahmedabad,2026-03-19,2383.66,0.95,mandi_simulated
Tomato,Indore,2026-03-19,2291.09,0.95,mandi_simulated
Tomato,Jaipur,2026-03-19,2291.09,0.95,mandi_simulated
Tomato,Hyderabad,2026-03-19,2383.66,0.95,mandi_simulated
Tomato,Bengaluru,2026-03-19,2244.81,0.95,mandi_simulated
Tomato,Nashik,2026-03-20,2315.69,0.95,mandi_simulated
Tomato,Pune,2026-03-20,2338.62,0.95,mandi_simulated
Tomato,Karnal,2026-03-20,2361.55,0.95,mandi_simulated
Tomato,Ludhiana,2026-03-20,2269.84,0.95,mandi_simulated
Tomato,Nagpur,2026-03-20,2246.91,0.95,mandi_simulated
Tomato,Ahmedabad,2026-03-20,2361.55,0.95,mandi_simulated
Tomato,Indore,2026-03-20,2269.84,0.95,mandi_simulated
Tomato,Jaipur,2026-03-20,2269.84,0.95,mandi_simulated
Tomato,Hyderabad,2026-03-20,2361.55,0.95,mandi_simulated
Tomato,Bengaluru,2026-03-20,2223.98,0.95,mandi_simulated
Tomato,Nashik,2026-03-21,2419.94,0.95,mandi_simulated
Tomato,Pune,2026-03-21,2443.9,0.95,mandi_simulated
Tomato,Karnal,2026-03-21,2467.86,0.95,mandi_simulated
Tomato,Ludhiana,2026-03-21,2372.02,0.95,mandi_simulated
Tomato,Nagpur,2026-03-21,2348.06,0.95,mandi_simulated
Tomato,Ahmedabad,2026-03-21,2467.86,0.95,mandi_simulated
Tomato,Indore,2026-03-21,2372.02,0.95,mandi_simulated
Tomato,Jaipur,2026-03-21,2372.02,0.95,mandi_simulated
Tomato,Hyderabad,2026-03-21,2467.86,0.95,mandi_simulated
Tomato,Bengaluru,2026-03-21,2324.1,0.95,mandi_simulated
Tomato,Nashik,2026-03-22,2422.99,0.94,mandi_simulated
Tomato,Pune,2026-03-22,2446.98,0.94,mandi_simulated
Tomato,Karnal,2026-03-22,2470.97,0.94,mandi_simulated
Tomato,Ludhiana,2026-03-22,2375.01,0.94,mandi_simulated
Tomato,Nagpur,2026-03-22,2351.02,0.94,mandi_simulated
Tomato,Ahmedabad,2026-03-22,2470.97,0.94,mandi_simulated
Tomato,Indore,2026-03-22,2375.01,0.94,mandi_simulated
Tomato,Jaipur,2026-03-22,2375.01,0.94,mandi_simulated
Tomato,Hyderabad,2026-03-22,2470.97,0.94,mandi_simulated
Tomato,Bengaluru,2026-03-22,2327.03,0.94,mandi_simulated
Tomato,Nashik,2026-03-23,2294.6,0.93,mandi_simulated
Tomato,Pune,2026-03-23,2317.32,0.93,mandi_simulated
Tomato,Karnal,2026-03-23,2340.04,0.93,mandi_simulated
Tomato,Ludhiana,2026-03-23,2249.16,0.93,mandi_simulated
Tomato,Nagpur,2026-03-23,2226.44,0.93,mandi_simulated
Tomato,Ahmedabad,2026-03-23,2340.04,0.93,mandi_simulated
Tomato,Indore,2026-03-23,2249.16,0.93,mandi_simulated
Tomato,Jaipur,2026-03-23,2249.16,0.93,mandi_simulated
Tomato,Hyderabad,2026-03-23,2340.04,0.93,mandi_simulated
Tomato,Bengaluru,2026-03-23,2203.72,0.93,mandi_simulated
Tomato,Nashik,2026-03-24,2463.53,0.92,mandi_simulated
Tomato,Pune,2026-03-24,2487.92,0.92,mandi_simulated
Tomato,Karnal,2026-03-24,2512.31,0.92,mandi_simulated
Tomato,Ludhiana,2026-03-24,2414.75,0.92,mandi_simulated
Tomato,Nagpur,2026-03-24,2390.36,0.92,mandi_simulated
Tomato,Ahmedabad,2026-03-24,2512.31,0.92,mandi_simulated
Tomato,Indore,2026-03-24,2414.75,0.92,mandi_simulated
Tomato,Jaipur,2026-03-24,2414.75,0.92,mandi_simulated
Tomato,Hyderabad,2026-03-24,2512.31,0.92,mandi_simulated
Tomato,Bengaluru,2026-03-24,2365.96,0.92,mandi_simulated
Tomato,Nashik,2026-03-25,2407.6,0.91,mandi_simulated
Tomato,Pune,2026-03-25,2431.44,0.91,mandi_simulated
Tomato,Karnal,2026-03-25,2455.28,0.91,mandi_simulated
Tomato,Ludhiana,2026-03-25,2359.93,0.91,mandi_simulated
Tomato,Nagpur,2026-03-25,2336.09,0.91,mandi_simulated
Tomato,Ahmedabad,2026-03-25,2455.28,0.91,mandi_simulated
Tomato,Indore,2026-03-25,2359.93,0.91,mandi_simulated
Tomato,Jaipur,2026-03-25,2359.93,0.91,mandi_simulated
Tomato,Hyderabad,2026-03-25,2455.28,0.91,mandi_simulated
Tomato,Bengaluru,2026-03-25,2312.25,0.91,mandi_simulated
Tomato,Nashik,2026-03-26,2449.58,0.9,mandi_simulated
Tomato,Pune,2026-03-26,2473.83,0.9,mandi_simulated
